Sport,Season,DataSourceName,CompetitionDataSourceId,Competition,EventID,EventNameShort,EventGender,CompetitionDate,PersonAgeDays,PersonID,Country,Competitor,CompetitorWeight,CompetitorRank,CompetitorGroup,AttemptNumber,AttemptWeight,AttemptSuccessful
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8496,9a166dd3-53a3-4e43-a0dd-6f453b831a14,TKM,SHOHRADOV Shatlyk,88.45,8,A,2,159,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,12211,0add0ec3-4d7a-4f15-8539-59416c6ef032,IRQ,ALJUMAILI Safaa Rashid Mahmood,88.8,3,A,2,161,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8916,01dd7aa4-c5a6-4a42-8d2f-5e0637b8cd35,COL,LOPEZ LOPEZ Yeison,86.15,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8183,3dfeda05-80eb-4f20-8cc8-8ed9ea03edb5,ECU,ESCUDERO ORDONEZ Ivan Andres,88.45,4,B,1,155,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,6774,46da9d8b-b5a9-48e8-b4b0-29025c3a7e66,PUR,LOPEZ CAMERON Yomar Andres,87,12,B,2,142,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,12211,0add0ec3-4d7a-4f15-8539-59416c6ef032,IRQ,ALJUMAILI Safaa Rashid Mahmood,88.8,3,A,3,167,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8882,d360931d-417f-461f-89a2-ec7f98d83c30,AIN,LOZKA Ihar,88.35,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,11058,a8fbe1cc-1a27-4b7d-92b3-7f3c1b43f526,AIN,ASAYONAK Petr,88.8,1,A,3,166,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,9684,c4c76e1f-2c7c-4426-8f87-0b2492aa6f36,CAN,KENNEDY Braydon James,88.75,9,B,3,160,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8442,1390b51b-496f-41d4-a954-6c7537b7db78,GUA,LEON DE PAZ Jaime Joel,85.25,13,B,3,125,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,11058,a8fbe1cc-1a27-4b7d-92b3-7f3c1b43f526,AIN,ASAYONAK Petr,88.8,1,A,2,162,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,9770,11a0f473-3846-474e-827f-f2c64d7eccb2,INA,ILMI Muhamad Zul,88.65,0,B,1,140,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8496,9a166dd3-53a3-4e43-a0dd-6f453b831a14,TKM,SHOHRADOV Shatlyk,88.45,8,A,1,155,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,4403ac34-7017-4e7f-afe9-9637069fc4f3,73_KG,MEN,2023-06-08,8040,af031b33-3f74-41f8-894b-cc19e65ca22a,KAZ,PETROVICH Sergey,88.6,6,B,3,165,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8306,b300126e-e35d-4cf9-890c-2236bfecbd1b,INA,BETEYOB Natasya,57.75,9,A,2,95,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8156,ac92ed84-be8d-439c-86c6-8aa84f6269d1,COL,USUGA CORREA Concepcion,59,6,A,3,97,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,6378,8da1b3af-b7d1-4f82-9542-47133f767a17,INA,SARAH,58.35,11,B,1,88,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,6933,236e000f-0bbc-4ab6-9d70-ab717409727d,NCA,OLIVAS MEZA Mariana Lisbeth,58.45,16,B,3,81,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7437,458b18b3-f6c7-4e89-b58f-80fa68fa8346,CUB,LOPEZ CHARON Yailiana,55.55,15,B,2,76,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10553,9dd7ff87-ea4b-4c39-8239-ab4812f71983,VEN,RODRIGUEZ GOMEZ Genesis Lourdes,58.5,7,A,1,92,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,6378,8da1b3af-b7d1-4f82-9542-47133f767a17,INA,SARAH,58.35,11,B,3,91,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8673,41e25a96-02b1-4729-989b-ef7ff329ba93,NCA,PAVON MONTIEL Javiana Del Socorro,58.7,13,B,1,75,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9790,4bb83dc7-374e-463c-9409-784874cce402,JPN,YAMAMOTO Mako,59,0,B,1,83,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8156,ac92ed84-be8d-439c-86c6-8aa84f6269d1,COL,USUGA CORREA Concepcion,59,6,A,1,90,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7464,f9659db2-284c-4de3-a81d-a5c300c81585,ECU,BECERRA ROMERO Jenifer Samanta,57.8,8,B,1,86,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8673,41e25a96-02b1-4729-989b-ef7ff329ba93,NCA,PAVON MONTIEL Javiana Del Socorro,58.7,13,B,2,78,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9661,d0d10338-d5f0-44fd-9ceb-ac74e85e085d,MHL,SASSER Mathlynn Langtor,58.5,4,B,2,90,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,6933,236e000f-0bbc-4ab6-9d70-ab717409727d,NCA,OLIVAS MEZA Mariana Lisbeth,58.45,16,B,1,74,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8306,b300126e-e35d-4cf9-890c-2236bfecbd1b,INA,BETEYOB Natasya,57.75,9,A,3,96,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9790,4bb83dc7-374e-463c-9409-784874cce402,JPN,YAMAMOTO Mako,59,0,B,2,83,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9661,d0d10338-d5f0-44fd-9ceb-ac74e85e085d,MHL,SASSER Mathlynn Langtor,58.5,4,B,1,90,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9509,2f874655-7570-41e6-bd06-acb238a2b279,USA,WILKINS Taylor Nicole,59,2,A,1,94,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8814,3743f7b2-9ac6-4946-ae1c-6f27c31cde76,ITA,MAGISTRIS Lucrezia,58.85,0,A,2,101,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7749,3364acf1-84ad-4d13-9fff-ddab81eb3780,MEX,GUILLEN VAZQUEZ Daphne,58.95,5,A,1,93,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9509,2f874655-7570-41e6-bd06-acb238a2b279,USA,WILKINS Taylor Nicole,59,2,A,2,97,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,6378,8da1b3af-b7d1-4f82-9542-47133f767a17,INA,SARAH,58.35,11,B,2,91,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7622,c307ffa1-cb4c-427b-b5cb-5271da06a0e4,BEL,STERCKX Nina,58.5,10,B,1,86,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7622,c307ffa1-cb4c-427b-b5cb-5271da06a0e4,BEL,STERCKX Nina,58.5,10,B,2,89,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7437,458b18b3-f6c7-4e89-b58f-80fa68fa8346,CUB,LOPEZ CHARON Yailiana,55.55,15,B,1,73,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10437,6dccb284-8fa6-4bd2-ba52-4062dd2ab0b4,GBR,WHEATCROFT Laura Rachel,58.7,12,B,3,87,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9509,2f874655-7570-41e6-bd06-acb238a2b279,USA,WILKINS Taylor Nicole,59,2,A,3,100,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8619,73755346-cabc-4676-9a0d-8e84894b6079,DOM,NOVAS JIMENEZ Nathalia,58.7,0,B,3,90,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7749,3364acf1-84ad-4d13-9fff-ddab81eb3780,MEX,GUILLEN VAZQUEZ Daphne,58.95,5,A,3,96,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7749,3364acf1-84ad-4d13-9fff-ddab81eb3780,MEX,GUILLEN VAZQUEZ Daphne,58.95,5,A,2,93,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8673,41e25a96-02b1-4729-989b-ef7ff329ba93,NCA,PAVON MONTIEL Javiana Del Socorro,58.7,13,B,3,80,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8619,73755346-cabc-4676-9a0d-8e84894b6079,DOM,NOVAS JIMENEZ Nathalia,58.7,0,B,1,86,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9661,d0d10338-d5f0-44fd-9ceb-ac74e85e085d,MHL,SASSER Mathlynn Langtor,58.5,4,B,3,94,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8156,ac92ed84-be8d-439c-86c6-8aa84f6269d1,COL,USUGA CORREA Concepcion,59,6,A,2,94,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8221,4314d325-1d63-43fa-be89-5d895b9b44f5,AIN,SHCHAPANAVA Alina,58.95,3,A,3,95,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10437,6dccb284-8fa6-4bd2-ba52-4062dd2ab0b4,GBR,WHEATCROFT Laura Rachel,58.7,12,B,1,83,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8306,b300126e-e35d-4cf9-890c-2236bfecbd1b,INA,BETEYOB Natasya,57.75,9,A,1,91,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7971,4ab16281-464b-4645-aece-2592a7f484a3,TUN,BELKHIR Ghofrane,57.6,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7971,4ab16281-464b-4645-aece-2592a7f484a3,TUN,BELKHIR Ghofrane,57.6,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10786,973ec1bb-15fe-44a9-bfa2-8ff85e85e0c0,TPE,KUO Hsing-Chun,58.9,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,11107,a0849125-5638-4811-bd87-1d21517dfa84,VEN,FIGUEROA ROLDAN Yusleidy Mariana,58.55,14,B,1,70,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7941,610b9448-86a3-426f-9a7b-8b5d4ded0eeb,HON,ALEMAN ARDON Sofia Isabel,55.8,17,B,3,80,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7971,4ab16281-464b-4645-aece-2592a7f484a3,TUN,BELKHIR Ghofrane,57.6,0,A,3,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10786,973ec1bb-15fe-44a9-bfa2-8ff85e85e0c0,TPE,KUO Hsing-Chun,58.9,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7941,610b9448-86a3-426f-9a7b-8b5d4ded0eeb,HON,ALEMAN ARDON Sofia Isabel,55.8,17,B,2,75,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,11107,a0849125-5638-4811-bd87-1d21517dfa84,VEN,FIGUEROA ROLDAN Yusleidy Mariana,58.55,14,B,3,78,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,11158,9be06a96-dff0-460a-bc75-ee9d761c05fa,USA,GUNNIN Danielle Marie,58.7,0,A,2,97,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,11158,9be06a96-dff0-460a-bc75-ee9d761c05fa,USA,GUNNIN Danielle Marie,58.7,0,A,1,97,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,11158,9be06a96-dff0-460a-bc75-ee9d761c05fa,USA,GUNNIN Danielle Marie,58.7,0,A,3,99,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7941,610b9448-86a3-426f-9a7b-8b5d4ded0eeb,HON,ALEMAN ARDON Sofia Isabel,55.8,17,B,1,70,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10786,973ec1bb-15fe-44a9-bfa2-8ff85e85e0c0,TPE,KUO Hsing-Chun,58.9,0,A,2,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10553,9dd7ff87-ea4b-4c39-8239-ab4812f71983,VEN,RODRIGUEZ GOMEZ Genesis Lourdes,58.5,7,A,3,95,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8814,3743f7b2-9ac6-4946-ae1c-6f27c31cde76,ITA,MAGISTRIS Lucrezia,58.85,0,A,3,101,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9356,de7c3eee-4712-4969-9031-5e762dd0581b,MEX,GOMEZ VALDIVIA Janeth,58.75,1,A,2,97,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,6933,236e000f-0bbc-4ab6-9d70-ab717409727d,NCA,OLIVAS MEZA Mariana Lisbeth,58.45,16,B,2,79,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9356,de7c3eee-4712-4969-9031-5e762dd0581b,MEX,GOMEZ VALDIVIA Janeth,58.75,1,A,3,98,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10437,6dccb284-8fa6-4bd2-ba52-4062dd2ab0b4,GBR,WHEATCROFT Laura Rachel,58.7,12,B,2,86,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9356,de7c3eee-4712-4969-9031-5e762dd0581b,MEX,GOMEZ VALDIVIA Janeth,58.75,1,A,1,94,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8814,3743f7b2-9ac6-4946-ae1c-6f27c31cde76,ITA,MAGISTRIS Lucrezia,58.85,0,A,1,100,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,9790,4bb83dc7-374e-463c-9409-784874cce402,JPN,YAMAMOTO Mako,59,0,B,3,87,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7622,c307ffa1-cb4c-427b-b5cb-5271da06a0e4,BEL,STERCKX Nina,58.5,10,B,3,92,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8221,4314d325-1d63-43fa-be89-5d895b9b44f5,AIN,SHCHAPANAVA Alina,58.95,3,A,1,93,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7464,f9659db2-284c-4de3-a81d-a5c300c81585,ECU,BECERRA ROMERO Jenifer Samanta,57.8,8,B,2,89,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7437,458b18b3-f6c7-4e89-b58f-80fa68fa8346,CUB,LOPEZ CHARON Yailiana,55.55,15,B,3,77,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,7464,f9659db2-284c-4de3-a81d-a5c300c81585,ECU,BECERRA ROMERO Jenifer Samanta,57.8,8,B,3,91,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,10553,9dd7ff87-ea4b-4c39-8239-ab4812f71983,VEN,RODRIGUEZ GOMEZ Genesis Lourdes,58.5,7,A,2,95,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,11107,a0849125-5638-4811-bd87-1d21517dfa84,VEN,FIGUEROA ROLDAN Yusleidy Mariana,58.55,14,B,2,75,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8221,4314d325-1d63-43fa-be89-5d895b9b44f5,AIN,SHCHAPANAVA Alina,58.95,3,A,2,95,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,6256b1ed-e005-44b2-8ccb-8f83681685fa,55_KG,WOMEN,2023-06-08,8619,73755346-cabc-4676-9a0d-8e84894b6079,DOM,NOVAS JIMENEZ Nathalia,58.7,0,B,2,90,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,8446,19bbe85c-4fa2-473a-9b48-39205e321b8e,COL,RIVAS MOSQUERA Valeria,83.45,0,A,1,0,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,7184,edca4964-aabe-4518-9439-d466d8dc8a9b,CUB,REYES ENTENZA Elizabeth Caridad,85.7,3,A,1,94,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,9198,242ad2b9-ae13-442e-a9da-61358ad16725,ECU,MINA TORRES Dayana Lucia,87,2,A,1,100,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,9198,242ad2b9-ae13-442e-a9da-61358ad16725,ECU,MINA TORRES Dayana Lucia,87,2,A,2,103,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,7184,edca4964-aabe-4518-9439-d466d8dc8a9b,CUB,REYES ENTENZA Elizabeth Caridad,85.7,3,A,3,101,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,10185,c4fef729-12cd-4c4e-93a1-0f9195596ad4,CAN,NGARLEM Kristel,83.15,0,A,3,100,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,12657,0000947f-7b27-4736-bda4-b290bcdb0708,JAM,HENDERSON Yvgeni Sientje,85.9,5,A,1,68,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,10185,c4fef729-12cd-4c4e-93a1-0f9195596ad4,CAN,NGARLEM Kristel,83.15,0,A,2,100,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,11405,4389bb98-bb0c-4e35-8af3-4a31dbb99767,CHI,VALDES PARIS Maria Fernanda,86.65,4,A,2,100,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,12657,0000947f-7b27-4736-bda4-b290bcdb0708,JAM,HENDERSON Yvgeni Sientje,85.9,5,A,3,74,false
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,11405,4389bb98-bb0c-4e35-8af3-4a31dbb99767,CHI,VALDES PARIS Maria Fernanda,86.65,4,A,1,95,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,7184,edca4964-aabe-4518-9439-d466d8dc8a9b,CUB,REYES ENTENZA Elizabeth Caridad,85.7,3,A,2,98,true
WEIGHTLIFTING,2023,iwf.sport,574,IWF Grand Prix I,ccd15bd3-668c-48a4-842c-e37255a6dc46,71_KG,WOMEN,2023-06-08,9198,242ad2b9-ae13-442e-a9da-61358ad16725,ECU,MINA TORRES Dayana Lucia,87,2,A,3,105,false
